A_CpG_ID	TCGA-5X-AA5U-01A	TCGA-13-A5FU-01A	TCGA-59-A5PD-01A	TCGA-VG-A8LO-01A	TCGA-29-A5NZ-01A	TCGA-13-A5FT-01A	TCGA-WR-A838-01A	TCGA-OY-A56Q-01A	TCGA-3P-A9WA-01A	TCGA-OY-A56P-01A
cg26103331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26105731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26106149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26131114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26131927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26133909	0.873623739717526	0.846773239940501	0.834175006263773	0.884172934961141	0.890496506543387	NA	0.858958136824408	NA	NA	NA
cg26139168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26141807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26143153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26218805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26243679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26249038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26256420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26283801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26316511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26322995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26341749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26352073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26424817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26429763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26442509	NA	NA	NA	NA	NA	NA	NA	0.118542473805423	0.866478131016745	NA
cg26501230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26523866	0.910679501425724	NA	NA	0.865351801080062	NA	NA	NA	NA	NA	NA
cg26542912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26544028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26558363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26564072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26572710	0.898483123835851	0.755435277751519	NA	NA	NA	NA	0.896402470615068	0.704101970140268	NA	0.859322973847832
cg26585590	0.926200220175339	0.922039691944293	0.658388912739205	0.933838792853779	0.938592706322942	0.942525711612212	0.943811881465095	0.952072622205226	0.75853566596396	0.927024236371369
cg26592560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26612736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26620682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26663742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26664737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26667585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26675905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26707887	0.847262511557759	0.888950136135006	NA	0.814740925119861	NA	0.816245226643531	0.896615645702189	NA	NA	NA
cg26758386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26763368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26786687	0.942472096547284	0.921135728007901	0.906895052207928	0.908573019104597	0.878935425455007	0.919741824554847	0.90565184411616	0.929851437867875	0.929854198650785	0.923441226899841
cg26797811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26841157	0.929331003408646	0.776264080411173	0.627267426535305	0.959231066322506	0.951001031476165	0.91898900671072	0.958809857165511	0.950578001647934	0.350260218160998	0.948117192848461
cg26846076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26870594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26872780	NA	NA	0.761936317941405	NA	NA	NA	NA	0.872178505979845	0.661638548240874	NA
cg26897236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26899591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27026390	0.610062249444807	0.859959328383396	0.350086263125163	0.875288558644418	0.182091057587367	0.280530938063435	0.227056589129803	0.0599890693979047	0.255698789266404	0.967271517978987
cg27048446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27054055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27094305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27095983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27098587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27111461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27129076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27147706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27167195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27184649	0.95989339958631	0.953495974527035	0.700315505808532	0.96405768618582	0.952811931780364	0.962433229520738	0.956341200870534	0.959063391468481	0.957062655727123	0.954132846345543
cg27185511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27192418	0.924199197338618	0.698723927796288	0.884301772176838	0.881653903997699	0.931577798805573	0.393684579672769	0.803063777823216	0.909603678628248	0.237827667532421	0.921607954510132
cg27215140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27224107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27233997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27235725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27241677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27276918	0.979724217715465	0.982010609310149	0.982641425925839	0.984096755517025	0.963373379626188	0.980587574610941	0.982741381252192	0.988186936103137	0.984732321934854	0.982276044254614
cg27303211	0.9605112445632	0.123876011399377	0.132923528323933	0.64072900326873	0.410626866169833	0.202679461281016	0.903048229142634	0.254820790126641	0.0720966264597991	0.958782759511838
cg27360593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27372181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27378066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27392815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27399297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27400353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27413928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27422721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27436603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27441138	0.907215988988891	0.595450168326051	0.263472661953137	0.885299448182487	0.481442242647064	0.762881948817449	0.92714229345348	0.396622839231107	0.894597732112905	0.836225159146429
cg27476881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27493336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27496179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27530298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27562595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27574287	0.242969738483132	0.387502357969439	0.309069987032174	0.201220749634909	0.20900020324239	0.273292183508433	0.420656789330042	0.406010080513459	0.176202702058641	0.481375687143944
cg27604672	0.725079484576259	0.19619108202487	0.222073124722161	0.0797633747677995	0.108906997763781	0.175494612524448	0.127554099569695	0.0623534931028017	0.0893116363548829	0.728309087739283
cg27629311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.1.156669547F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.1.90405031F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.10.47925130F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.10.82591910R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.11.1877857R	0.0489519307711589	0.0251037483179139	0.0277621419070519	0.0246966084184458	0.0307223102194105	0.0275061738135322	0.0258083062343575	0.0333989738676522	0.0247810074269469	0.0536202591941444
ch.11.2015773F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.2.154234353F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.3.70573422F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.4.109582151R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.4.11576235F	0.0863378544740063	0.0790265210421586	0.0423709905510858	0.0559742047443682	0.0688929031115448	0.0434101997148713	0.0600897894595719	0.0836022728390047	0.0713896158211587	0.0539579558466126
ch.4.166959540F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.5.30573736R	NA	NA	0.162402425108751	NA	NA	NA	NA	NA	NA	NA
ch.7.3333777R	0.0654341217392851	0.0591580049055127	0.0556479050369729	0.0785747554989949	0.058104825312609	0.0574329789276883	0.0702468323227131	0.0933791300243534	0.0635103646846644	0.130015653779747
ch.7.83866664R	0.0272151194615426	0.0251406436289013	0.0241517953403152	0.0238685390105397	0.0219238676240527	0.027393865919528	0.0251492542823747	0.0204550494044882	0.113560220537991	0.0247214326971995
ch.8.1742370R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ch.8.91748119F	0.0793543838035628	0.0377819792111319	0.0388320664703314	0.0484469861738571	0.0544005103518428	0.0452165527345358	0.0636587525587784	0.100056323841063	0.048010492787613	0.0653071197685767
ch.9.106992904R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
